2025-04-27 17:20:23,079 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:29,788 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,877 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:51,954 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,206 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,405 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,559 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:20:52,591 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:07,873 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,198 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:21:08,291 - workout_manager - ERROR - Cannot start workout: No device ID provided
2025-04-27 17:47:48,940 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:48,941 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-27 17:47:54,950 - workout_manager - INFO - Starting new bike workout on device C9:02:CB:68:17:C1
2025-04-27 17:47:54,951 - workout_manager - ERROR - Error starting workout: Database.start_workout() got an unexpected keyword argument 'start_time'
2025-04-29 19:46:05,452 - workout_manager - INFO - Added data point to workout 81: time=15.776s, power=36, distance=80.00m, calories=0
2025-04-29 19:46:06,414 - workout_manager - INFO - Added data point to workout 81: time=16.736s, power=36, distance=80.00m, calories=0
2025-04-29 19:46:07,411 - workout_manager - INFO - Added data point to workout 81: time=17.785s, power=36, distance=96.00m, calories=0
2025-04-29 19:46:08,371 - workout_manager - INFO - Added data point to workout 81: time=18.743s, power=33, distance=96.00m, calories=0
2025-04-29 19:46:09,391 - workout_manager - INFO - Added data point to workout 81: time=19.764s, power=33, distance=96.00m, calories=0
2025-04-29 19:46:10,494 - workout_manager - INFO - Added data point to workout 81: time=20.815s, power=33, distance=112.00m, calories=0
2025-04-29 19:46:11,404 - workout_manager - INFO - Added data point to workout 81: time=21.776s, power=33, distance=112.00m, calories=0
2025-04-29 19:46:12,472 - workout_manager - INFO - Added data point to workout 81: time=22.795s, power=33, distance=112.00m, calories=0
2025-04-29 19:46:13,422 - workout_manager - INFO - Added data point to workout 81: time=23.795s, power=31, distance=112.00m, calories=0
2025-04-29 19:46:14,481 - workout_manager - INFO - Added data point to workout 81: time=24.805s, power=31, distance=128.00m, calories=0
2025-04-29 19:46:15,412 - workout_manager - INFO - Added data point to workout 81: time=25.735s, power=31, distance=128.00m, calories=0
2025-04-29 19:46:16,493 - workout_manager - INFO - Added data point to workout 81: time=26.815s, power=31, distance=128.00m, calories=0
2025-04-29 19:46:17,421 - workout_manager - INFO - Added data point to workout 81: time=27.746s, power=33, distance=128.00m, calories=0
2025-04-29 19:46:18,413 - workout_manager - INFO - Added data point to workout 81: time=28.735s, power=31, distance=144.00m, calories=0
2025-04-29 19:46:19,463 - workout_manager - INFO - Added data point to workout 81: time=29.785s, power=31, distance=144.00m, calories=0
